Entity,Code,Day,projected_deaths_since_2020_all_ages,deaths_since_2020_all_ages
Austria,AUT,2/14/2021,1862.4,1743
Austria,AUT,2/21/2021,1838.4,1715
Austria,AUT,2/28/2021,1847.6,1661
Austria,AUT,3/7/2021,1841.2,1579
Austria,AUT,3/14/2021,1779.2,1747
Austria,AUT,3/21/2021,1737,1691
Austria,AUT,3/28/2021,1623.6,1649
Austria,AUT,4/4/2021,1671.4,1769
Austria,AUT,4/11/2021,1611,1662
Austria,AUT,4/18/2021,1571.8,1694
Austria,AUT,4/25/2021,1549,1689
Austria,AUT,5/2/2021,1495.8,1691
Austria,AUT,5/9/2021,1490.2,1657
Austria,AUT,5/16/2021,1465,1601
Austria,AUT,5/23/2021,1488.6,1520
Austria,AUT,5/30/2021,1447.2,1486
Austria,AUT,6/6/2021,1440,1602
Austria,AUT,6/13/2021,1438,1557
Austria,AUT,6/20/2021,1469,1598
Austria,AUT,6/27/2021,1433.2,1652
Austria,AUT,7/4/2021,1425.4,1504
Austria,AUT,7/11/2021,1460.8,1469
Austria,AUT,7/18/2021,1403,1454
Austria,AUT,7/25/2021,1495.4,1574
Austria,AUT,8/1/2021,1514.4,1530
Austria,AUT,8/8/2021,1530.4,1455
Austria,AUT,8/15/2021,1451.8,1621
Austria,AUT,8/22/2021,1486.2,1621
Austria,AUT,8/29/2021,1459.4,1567
Austria,AUT,9/5/2021,1452.4,1542
Austria,AUT,9/12/2021,1402.8,1627
Austria,AUT,9/19/2021,1450.4,1580
Austria,AUT,9/26/2021,1448.6,1577
Austria,AUT,10/3/2021,1497.2,1675
Austria,AUT,10/10/2021,1536,1600
Austria,AUT,10/17/2021,1544.6,1632
Austria,AUT,10/24/2021,1530.8,1721
Austria,AUT,10/31/2021,1534.6,1887
Austria,AUT,11/7/2021,1538.6,1943
Austria,AUT,11/14/2021,1535,2052
Austria,AUT,11/21/2021,1578,2111
Austria,AUT,11/28/2021,1563.6,2152
Austria,AUT,12/5/2021,1571.8,2201
Austria,AUT,12/12/2021,1628.6,2120
Austria,AUT,12/19/2021,1632.4,1930
Austria,AUT,12/26/2021,1679.2,1856
Austria,AUT,1/2/2022,1760.8,1864
Austria,AUT,1/9/2022,1841,1756
Austria,AUT,1/16/2022,1889,1679
Austria,AUT,1/23/2022,1818.4,1816
Austria,AUT,1/30/2022,1779,1766
Austria,AUT,2/6/2022,1850.6,1792
Austria,AUT,2/13/2022,1868.8,1858
Austria,AUT,2/20/2022,1844.8,1916
Austria,AUT,2/27/2022,1854,1847
Austria,AUT,3/6/2022,1847.6,1957
Austria,AUT,3/13/2022,1785.6,1848
Austria,AUT,3/20/2022,1743.4,1918
Austria,AUT,3/27/2022,1630,2000
Austria,AUT,4/3/2022,1677.8,1953
Austria,AUT,4/10/2022,1617.4,1964
Austria,AUT,4/17/2022,1578.2,1813
Austria,AUT,4/24/2022,1555.4,1655
Austria,AUT,5/1/2022,1502.2,1687
Austria,AUT,5/8/2022,1496.6,1650
Austria,AUT,5/15/2022,1471.4,1574
Austria,AUT,5/22/2022,1495,1601
Austria,AUT,5/29/2022,1453.6,1531
Austria,AUT,6/5/2022,1446.4,1578
Austria,AUT,6/12/2022,1444.4,1589
Austria,AUT,6/19/2022,1475.4,1629
Austria,AUT,6/26/2022,1439.6,1652
Austria,AUT,7/3/2022,1431.8,1655
Austria,AUT,7/10/2022,1467.2,1597
Austria,AUT,7/17/2022,1409.4,1561
Austria,AUT,7/24/2022,1501.8,1847
Austria,AUT,7/31/2022,1520.8,1732
Austria,AUT,8/7/2022,1536.8,1661
Austria,AUT,8/14/2022,1458.2,1560
Austria,AUT,8/21/2022,1492.6,1685
Austria,AUT,8/28/2022,1465.8,1550
Austria,AUT,9/4/2022,1458.8,1454
Austria,AUT,9/11/2022,1409.2,1544
Austria,AUT,9/18/2022,1456.8,1589
Austria,AUT,9/25/2022,1455,1652
Austria,AUT,10/2/2022,1503.6,1727
Austria,AUT,10/9/2022,1542.4,1870
Austria,AUT,10/16/2022,1551,1764
Austria,AUT,10/23/2022,1537.2,1766
Austria,AUT,10/30/2022,1541,1829
Austria,AUT,11/6/2022,1545,1718
Austria,AUT,11/13/2022,1541.4,1733
Austria,AUT,11/20/2022,1584.4,1780
Austria,AUT,11/27/2022,1570,1744
Austria,AUT,12/4/2022,1578.2,1872
Austria,AUT,12/11/2022,1635,1901
Austria,AUT,12/18/2022,1638.8,2175
Austria,AUT,12/25/2022,1685.6,2284
Austria,AUT,1/1/2023,1767.2,2303
Austria,AUT,1/8/2023,1847.4,2365
Austria,AUT,1/15/2023,1895.4,2123
Austria,AUT,1/22/2023,1824.8,1842
Austria,AUT,1/29/2023,1785.4,1776
Austria,AUT,2/5/2023,1857,1772
Austria,AUT,2/12/2023,1875.2,1682
Austria,AUT,2/19/2023,1851.2,1771
Austria,AUT,2/26/2023,1860.4,1874
Austria,AUT,3/5/2023,1854,1852
Austria,AUT,3/12/2023,1792,1849
Austria,AUT,3/19/2023,1749.8,1813
Austria,AUT,3/26/2023,1636.4,1758
Austria,AUT,4/2/2023,1684.2,1695
Austria,AUT,4/9/2023,1623.8,1694
Austria,AUT,4/16/2023,1584.6,1682
Austria,AUT,4/23/2023,1561.8,1731
Austria,AUT,4/30/2023,1508.6,1643
Austria,AUT,5/7/2023,1503,1588
Austria,AUT,5/14/2023,1477.8,1619
Austria,AUT,5/21/2023,1501.4,1527
Austria,AUT,5/28/2023,1460,1539
Austria,AUT,6/4/2023,1452.8,1525
Austria,AUT,6/11/2023,1450.8,1482
Austria,AUT,6/18/2023,1481.8,1532
Austria,AUT,6/25/2023,1446,1581
Austria,AUT,7/2/2023,1438.2,1408
Austria,AUT,7/9/2023,1473.6,1522
Austria,AUT,7/16/2023,1415.8,1540
Austria,AUT,7/23/2023,1508.2,1543
Austria,AUT,7/30/2023,1527.2,1450
Austria,AUT,8/6/2023,1543.2,1428
Austria,AUT,8/13/2023,1464.6,1545
Austria,AUT,8/20/2023,1499,1551
Austria,AUT,8/27/2023,1472.2,1612
Austria,AUT,9/3/2023,1465.2,1407
Austria,AUT,9/10/2023,1415.6,1529
Austria,AUT,9/17/2023,1463.2,1586
Austria,AUT,9/24/2023,1461.4,1506
Austria,AUT,10/1/2023,1510,1496
Austria,AUT,10/8/2023,1548.8,1566
Austria,AUT,10/15/2023,1557.4,1624
Austria,AUT,10/22/2023,1543.6,1655
Austria,AUT,10/29/2023,1547.4,1761
Austria,AUT,11/5/2023,1551.4,1727
Austria,AUT,11/12/2023,1547.8,1759
Austria,AUT,11/19/2023,1590.8,1813
Austria,AUT,11/26/2023,1576.4,1817
Austria,AUT,12/3/2023,1584.6,1978
Austria,AUT,12/10/2023,1641.4,1875
Austria,AUT,12/17/2023,1645.2,1970
Austria,AUT,12/24/2023,1692,2071
Austria,AUT,12/31/2023,1773.6,1953
Austria,AUT,1/7/2024,,1944
Austria,AUT,1/14/2024,,1928
Austria,AUT,1/21/2024,,1907
Austria,AUT,1/28/2024,,1919
Austria,AUT,2/4/2024,,1887
Austria,AUT,2/11/2024,,1987
Austria,AUT,2/18/2024,,1849
Austria,AUT,2/25/2024,,1800
Austria,AUT,3/3/2024,,1759
Austria,AUT,3/10/2024,,1659
Austria,AUT,3/17/2024,,1604
Austria,AUT,3/24/2024,,1544
Austria,AUT,3/31/2024,,1635
Austria,AUT,4/7/2024,,1548
Azerbaijan,AZE,1/31/2020,5451.4,5177
Azerbaijan,AZE,2/29/2020,4981.4,5039
Azerbaijan,AZE,3/31/2020,4706.8,5792
Azerbaijan,AZE,4/30/2020,5298.4,4511
Azerbaijan,AZE,5/31/2020,4813.2,4294
Azerbaijan,AZE,6/30/2020,4261.2,6203
Azerbaijan,AZE,7/31/2020,5004.8,6410
Azerbaijan,AZE,8/31/2020,4669.8,5049
Azerbaijan,AZE,9/30/2020,4172.6,4520
Azerbaijan,AZE,10/31/2020,4614.8,5774
Azerbaijan,AZE,11/30/2020,4726.2,8378
Azerbaijan,AZE,12/31/2020,4959,14500
Azerbaijan,AZE,1/31/2021,5485.5,7972
Azerbaijan,AZE,2/28/2021,5015.5,5366
Azerbaijan,AZE,3/31/2021,4740.9,5676
Azerbaijan,AZE,4/30/2021,5332.5,7400
Azerbaijan,AZE,5/31/2021,4847.3,5435
Azerbaijan,AZE,6/30/2021,4295.3,5198
Azerbaijan,AZE,7/31/2021,5038.9,5087
Azerbaijan,AZE,8/31/2021,4703.9,6499
Azerbaijan,AZE,9/30/2021,4206.7,7540
Azerbaijan,AZE,10/31/2021,4648.9,5978
Azerbaijan,AZE,11/30/2021,4760.3,7610
Azerbaijan,AZE,12/31/2021,4993.1,7117
Azerbaijan,AZE,1/31/2022,5519.7,6009
Azerbaijan,AZE,2/28/2022,5049.7,6548
Azerbaijan,AZE,3/31/2022,4775.1,6166
Azerbaijan,AZE,4/30/2022,5366.7,5025
Azerbaijan,AZE,5/31/2022,4881.5,4350
Azerbaijan,AZE,6/30/2022,4329.5,4491
Azerbaijan,AZE,7/31/2022,5073.1,4594
Azerbaijan,AZE,8/31/2022,4738.1,4575
Azerbaijan,AZE,9/30/2022,4240.9,4614
Azerbaijan,AZE,10/31/2022,4683.1,4085
Azerbaijan,AZE,11/30/2022,4794.5,5224
Azerbaijan,AZE,12/31/2022,5027.3,5129
Azerbaijan,AZE,1/31/2023,5553.8,5810
Azerbaijan,AZE,2/28/2023,5083.8,5381
Azerbaijan,AZE,3/31/2023,4809.2,5481
Azerbaijan,AZE,4/30/2023,5400.8,4533
Azerbaijan,AZE,5/31/2023,4915.6,4945
Azerbaijan,AZE,6/30/2023,4363.6,4015
Azerbaijan,AZE,7/31/2023,5107.2,4977
Azerbaijan,AZE,8/31/2023,4772.2,5330
Azerbaijan,AZE,9/30/2023,4275,4544
Azerbaijan,AZE,10/31/2023,4717.2,5024
Azerbaijan,AZE,11/30/2023,4828.6,4754
Azerbaijan,AZE,12/31/2023,5061.4,5356
Azerbaijan,AZE,1/31/2024,,5518
Azerbaijan,AZE,2/29/2024,,4877
Azerbaijan,AZE,3/31/2024,,5250
Bahamas,BHS,1/31/2020,245,249
Bahamas,BHS,2/29/2020,237.8,214
Bahamas,BHS,3/31/2020,235,222
Bahamas,BHS,4/30/2020,213.4,218
Bahamas,BHS,5/31/2020,224,197
Bahamas,BHS,6/30/2020,218.4,200
Bahamas,BHS,7/31/2020,235.8,263
Bahamas,BHS,8/31/2020,236.4,327
Bahamas,BHS,9/30/2020,228,312
Bahamas,BHS,10/31/2020,218.6,318
Bahamas,BHS,11/30/2020,222,259
Bahamas,BHS,12/31/2020,230,237
Bahamas,BHS,1/31/2021,253.6,234
Bahamas,BHS,2/28/2021,246.4,219
Bahamas,BHS,3/31/2021,243.6,239
Bahamas,BHS,4/30/2021,222,235
Bahamas,BHS,5/31/2021,232.6,234
Bahamas,BHS,6/30/2021,227,233
Bahamas,BHS,7/31/2021,244.4,335
Bahamas,BHS,8/31/2021,245,525
Bahamas,BHS,9/30/2021,236.6,488
Bahamas,BHS,10/31/2021,227.2,397
Bahamas,BHS,11/30/2021,230.6,240
Bahamas,BHS,12/31/2021,238.6,270
Bahamas,BHS,1/31/2022,262.2,
Bahamas,BHS,2/28/2022,255,
Bahamas,BHS,3/31/2022,252.2,
Bahamas,BHS,4/30/2022,230.6,
Bahamas,BHS,5/31/2022,241.2,
Bahamas,BHS,6/30/2022,235.6,
Bahamas,BHS,7/31/2022,253,
Bahamas,BHS,8/31/2022,253.6,
Bahamas,BHS,9/30/2022,245.2,
Bahamas,BHS,10/31/2022,235.8,
Bahamas,BHS,11/30/2022,239.2,
Bahamas,BHS,12/31/2022,247.2,
Bahamas,BHS,1/31/2023,270.8,
Bahamas,BHS,2/28/2023,263.6,
Bahamas,BHS,3/31/2023,260.8,
Bahamas,BHS,4/30/2023,239.2,
Bahamas,BHS,5/31/2023,249.8,
Bahamas,BHS,6/30/2023,244.2,
Bahamas,BHS,7/31/2023,261.6,
Bahamas,BHS,8/31/2023,262.2,
Bahamas,BHS,9/30/2023,253.8,
Bahamas,BHS,10/31/2023,244.4,
Bahamas,BHS,11/30/2023,247.8,
Bahamas,BHS,12/31/2023,255.8,
Barbados,BRB,1/31/2020,284.4,255
Barbados,BRB,2/29/2020,230.4,224
Barbados,BRB,3/31/2020,224.6,244
Barbados,BRB,4/30/2020,222.2,183
Barbados,BRB,5/31/2020,255.6,245
Barbados,BRB,6/30/2020,217.6,238
Barbados,BRB,7/31/2020,228.6,229
Barbados,BRB,8/31/2020,213,233
Barbados,BRB,9/30/2020,239,187
Barbados,BRB,10/31/2020,249,225
Barbados,BRB,11/30/2020,235,209
Barbados,BRB,12/31/2020,223.2,241
Barbados,BRB,1/31/2021,289.4,173
Barbados,BRB,2/28/2021,235.4,220
Barbados,BRB,3/31/2021,229.6,322
Barbados,BRB,4/30/2021,227.2,189
Barbados,BRB,5/31/2021,260.6,221
Barbados,BRB,6/30/2021,222.6,246
Barbados,BRB,7/31/2021,233.6,143
Barbados,BRB,8/31/2021,218,248
Barbados,BRB,9/30/2021,244,236
Barbados,BRB,10/31/2021,254,279
Barbados,BRB,11/30/2021,240,298
Barbados,BRB,12/31/2021,228.2,320
Barbados,BRB,1/31/2022,294.4,297
Barbados,BRB,2/28/2022,240.4,285
Barbados,BRB,3/31/2022,234.6,422
Barbados,BRB,4/30/2022,232.2,293
Barbados,BRB,5/31/2022,265.6,275
Barbados,BRB,6/30/2022,227.6,287
Barbados,BRB,7/31/2022,238.6,178
Barbados,BRB,8/31/2022,223,295
Barbados,BRB,9/30/2022,249,255
Barbados,BRB,10/31/2022,259,277
Barbados,BRB,11/30/2022,245,238
Barbados,BRB,12/31/2022,233.2,252
Barbados,BRB,1/31/2023,299.3,310
Barbados,BRB,2/28/2023,245.3,288
Barbados,BRB,3/31/2023,239.5,279
Barbados,BRB,4/30/2023,237.1,206
Barbados,BRB,5/31/2023,270.5,333
Barbados,BRB,6/30/2023,232.5,307
Barbados,BRB,7/31/2023,243.5,231
Barbados,BRB,8/31/2023,227.9,306
Barbados,BRB,9/30/2023,253.9,272
Barbados,BRB,10/31/2023,263.9,
Barbados,BRB,11/30/2023,249.9,
Barbados,BRB,12/31/2023,238.1,
Belarus,BLR,1/31/2020,11507.1,10725
Belarus,BLR,2/29/2020,9953.9,9622
Belarus,BLR,3/31/2020,10841.1,10690
Belarus,BLR,4/30/2020,10298.9,10886
Belarus,BLR,5/31/2020,10341.7,11966
Belarus,BLR,6/30/2020,9387.5,13016
Belarus,BLR,7/31/2020,9562.3,10759
Belarus,BLR,8/31/2020,9306.5,10413
Belarus,BLR,9/30/2020,9187.7,10659
Belarus,BLR,10/31/2020,10455.3,12704
Belarus,BLR,11/30/2020,9597.9,15565
Belarus,BLR,12/31/2020,10227.1,17531
Belarus,BLR,1/31/2021,11527.6,16127
Belarus,BLR,2/28/2021,9974.4,12554
Belarus,BLR,3/31/2021,10861.6,11036
Belarus,BLR,4/30/2021,10319.4,
Belarus,BLR,5/31/2021,10362.2,
Belarus,BLR,6/30/2021,9408,
Belarus,BLR,7/31/2021,9582.8,
Belarus,BLR,8/31/2021,9327,
Belarus,BLR,9/30/2021,9208.2,
Belarus,BLR,10/31/2021,10475.8,
Belarus,BLR,11/30/2021,9618.4,
Belarus,BLR,12/31/2021,10247.6,
Belarus,BLR,1/31/2022,11548,
Belarus,BLR,2/28/2022,9994.8,
Belarus,BLR,3/31/2022,10882,
Belarus,BLR,4/30/2022,10339.8,
Belarus,BLR,5/31/2022,10382.6,
Belarus,BLR,6/30/2022,9428.4,
Belarus,BLR,7/31/2022,9603.2,
Belarus,BLR,8/31/2022,9347.4,
Belarus,BLR,9/30/2022,9228.6,
Belarus,BLR,10/31/2022,10496.2,
Belarus,BLR,11/30/2022,9638.8,
Belarus,BLR,12/31/2022,10268,
Belarus,BLR,1/31/2023,11568.5,
Belarus,BLR,2/28/2023,10015.3,
Belarus,BLR,3/31/2023,10902.5,
Belarus,BLR,4/30/2023,10360.3,
Belarus,BLR,5/31/2023,10403.1,
Belarus,BLR,6/30/2023,9448.9,
Belarus,BLR,7/31/2023,9623.7,
Belarus,BLR,8/31/2023,9367.9,
Belarus,BLR,9/30/2023,9249.1,
Belarus,BLR,10/31/2023,10516.7,
Belarus,BLR,11/30/2023,9659.3,
Belarus,BLR,12/31/2023,10288.5,
Belgium,BEL,1/5/2020,2385.3,2234
Belgium,BEL,1/12/2020,2426.5,2388
Belgium,BEL,1/19/2020,2417.7,2314
Belgium,BEL,1/26/2020,2417.3,2204
Belgium,BEL,2/2/2020,2504.9,2356
Belgium,BEL,2/9/2020,2483.3,2169
Belgium,BEL,2/16/2020,2518.5,2307
Belgium,BEL,2/23/2020,2482.7,2301
Belgium,BEL,3/1/2020,2539.7,2249
Belgium,BEL,3/8/2020,2447.7,2212
Belgium,BEL,3/15/2020,2339.5,2234
Belgium,BEL,3/22/2020,2317.1,2554
Belgium,BEL,3/29/2020,2221.7,3198
Belgium,BEL,4/5/2020,2114.5,4021
Belgium,BEL,4/12/2020,2090.1,4292
Belgium,BEL,4/19/2020,2046.3,3703
Belgium,BEL,4/26/2020,2027.1,3039
Belgium,BEL,5/3/2020,2007.1,2429
Belgium,BEL,5/10/2020,2025.1,2390
Belgium,BEL,5/17/2020,1976.1,2042
Belgium,BEL,5/24/2020,1965.1,2082
Belgium,BEL,5/31/2020,1926.3,1983
Belgium,BEL,6/7/2020,1872.9,1799
Belgium,BEL,6/14/2020,1855.5,1899
Belgium,BEL,6/21/2020,1917.5,1822
Belgium,BEL,6/28/2020,1891.9,1968
Belgium,BEL,7/5/2020,2018.1,1768
Belgium,BEL,7/12/2020,1856.7,1682
Belgium,BEL,7/19/2020,1899.7,1859
Belgium,BEL,7/26/2020,1990.7,1810
Belgium,BEL,8/2/2020,1880.3,1947
Belgium,BEL,8/9/2020,1870.3,2046
Belgium,BEL,8/16/2020,1850.1,2882
Belgium,BEL,8/23/2020,1896.7,2215
Belgium,BEL,8/30/2020,1902.9,1879
Belgium,BEL,9/6/2020,1842.9,1891
Belgium,BEL,9/13/2020,1859.3,1825
Belgium,BEL,9/20/2020,1877.7,2004
Belgium,BEL,9/27/2020,1902.5,1916
Belgium,BEL,10/4/2020,1963.9,1920
Belgium,BEL,10/11/2020,2014.9,2060
Belgium,BEL,10/18/2020,1999.9,2157
Belgium,BEL,10/25/2020,1986.7,2629
Belgium,BEL,11/1/2020,1978.3,3282
Belgium,BEL,11/8/2020,2001.5,3689
Belgium,BEL,11/15/2020,2038.9,3432
Belgium,BEL,11/22/2020,2099.7,3179
Belgium,BEL,11/29/2020,2099.1,2893
Belgium,BEL,12/6/2020,2159.5,2704
Belgium,BEL,12/13/2020,2215.9,2780
Belgium,BEL,12/20/2020,2250.5,2736
Belgium,BEL,12/27/2020,2235.3,2617
Belgium,BEL,1/3/2021,2235.3,2441
Belgium,BEL,1/10/2021,2383.5,2466
Belgium,BEL,1/17/2021,2424.7,2396
Belgium,BEL,1/24/2021,2415.9,2437
Belgium,BEL,1/31/2021,2415.5,2430
Belgium,BEL,2/7/2021,2503.1,2275
Belgium,BEL,2/14/2021,2481.5,2224
Belgium,BEL,2/21/2021,2516.7,2316
Belgium,BEL,2/28/2021,2480.9,2137
Belgium,BEL,3/7/2021,2537.9,2015
Belgium,BEL,3/14/2021,2445.9,2155
Belgium,BEL,3/21/2021,2337.7,2101
Belgium,BEL,3/28/2021,2315.3,2115
Belgium,BEL,4/4/2021,2219.9,2217
Belgium,BEL,4/11/2021,2112.7,2205
Belgium,BEL,4/18/2021,2088.3,2165
Belgium,BEL,4/25/2021,2044.5,2211
Belgium,BEL,5/2/2021,2025.3,2201
Belgium,BEL,5/9/2021,2005.3,2251
Belgium,BEL,5/16/2021,2023.3,2076
Belgium,BEL,5/23/2021,1974.3,2027
Belgium,BEL,5/30/2021,1963.3,1995
Belgium,BEL,6/6/2021,1924.5,1992
Belgium,BEL,6/13/2021,1871.1,1878
Belgium,BEL,6/20/2021,1853.7,1964
Belgium,BEL,6/27/2021,1915.7,1780
Belgium,BEL,7/4/2021,1890.1,1928
Belgium,BEL,7/11/2021,2016.3,1829
Belgium,BEL,7/18/2021,1854.9,1906
Belgium,BEL,7/25/2021,1897.9,1999
Belgium,BEL,8/1/2021,1988.9,1890
Belgium,BEL,8/8/2021,1878.5,1877
Belgium,BEL,8/15/2021,1868.5,1890
Belgium,BEL,8/22/2021,1848.3,1840
Belgium,BEL,8/29/2021,1894.9,1861
Belgium,BEL,9/5/2021,1901.1,1954
Belgium,BEL,9/12/2021,1841.1,2012
Belgium,BEL,9/19/2021,1857.5,1895
Belgium,BEL,9/26/2021,1875.9,1885
Belgium,BEL,10/3/2021,1900.7,1939
Belgium,BEL,10/10/2021,1962.1,2054
Belgium,BEL,10/17/2021,2013.1,2221
Belgium,BEL,10/24/2021,1998.1,2335
Belgium,BEL,10/31/2021,1984.9,2327
Belgium,BEL,11/7/2021,1976.5,2276
Belgium,BEL,11/14/2021,1999.7,2382
Belgium,BEL,11/21/2021,2037.1,2397
Belgium,BEL,11/28/2021,2097.9,2485
Belgium,BEL,12/5/2021,2097.3,2728
Belgium,BEL,12/12/2021,2157.7,2604
Belgium,BEL,12/19/2021,2214.1,2534
Belgium,BEL,12/26/2021,2248.7,2431
Belgium,BEL,1/2/2022,2233.5,2448
Belgium,BEL,1/9/2022,2381.8,2359
Belgium,BEL,1/16/2022,2423,2220
Belgium,BEL,1/23/2022,2414.2,2356
Belgium,BEL,1/30/2022,2413.8,2528
Belgium,BEL,2/6/2022,2501.4,2629
Belgium,BEL,2/13/2022,2479.8,2554
Belgium,BEL,2/20/2022,2515,2445
Belgium,BEL,2/27/2022,2479.2,2293
Belgium,BEL,3/6/2022,2536.2,2163
Belgium,BEL,3/13/2022,2444.2,2412
Belgium,BEL,3/20/2022,2336,2387
Belgium,BEL,3/27/2022,2313.6,2397
Belgium,BEL,4/3/2022,2218.2,2505
Belgium,BEL,4/10/2022,2111,2540
Belgium,BEL,4/17/2022,2086.6,2439
Belgium,BEL,4/24/2022,2042.8,2337
Belgium,BEL,5/1/2022,2023.6,2202
Belgium,BEL,5/8/2022,2003.6,2241
Belgium,BEL,5/15/2022,2021.6,2055
Belgium,BEL,5/22/2022,1972.6,2090
Belgium,BEL,5/29/2022,1961.6,1917
Belgium,BEL,6/5/2022,1922.8,2040
Belgium,BEL,6/12/2022,1869.4,1932
Belgium,BEL,6/19/2022,1852,2107
Belgium,BEL,6/26/2022,1914,2024
Belgium,BEL,7/3/2022,1888.4,1955
Belgium,BEL,7/10/2022,2014.6,2028
Belgium,BEL,7/17/2022,1853.2,2051
Belgium,BEL,7/24/2022,1896.2,2143
Belgium,BEL,7/31/2022,1987.2,2012
Belgium,BEL,8/7/2022,1876.8,2060
Belgium,BEL,8/14/2022,1866.8,2142
Belgium,BEL,8/21/2022,1846.6,2102
Belgium,BEL,8/28/2022,1893.2,2070
Belgium,BEL,9/4/2022,1899.4,1983
Belgium,BEL,9/11/2022,1839.4,1996
Belgium,BEL,9/18/2022,1855.8,1902
Belgium,BEL,9/25/2022,1874.2,2040
Belgium,BEL,10/2/2022,1899,2086
Belgium,BEL,10/9/2022,1960.4,2217
Belgium,BEL,10/16/2022,2011.4,2215
Belgium,BEL,10/23/2022,1996.4,2198
Belgium,BEL,10/30/2022,1983.2,2166
Belgium,BEL,11/6/2022,1974.8,2002
Belgium,BEL,11/13/2022,1998,2051
Belgium,BEL,11/20/2022,2035.4,2070
Belgium,BEL,11/27/2022,2096.2,2209
Belgium,BEL,12/4/2022,2095.6,2241
Belgium,BEL,12/11/2022,2156,2497
Belgium,BEL,12/18/2022,2212.4,2632
Belgium,BEL,12/25/2022,2247,3039
Belgium,BEL,1/1/2023,2231.8,2859
Belgium,BEL,1/8/2023,2380.1,2801
Belgium,BEL,1/15/2023,2421.3,2666
Belgium,BEL,1/22/2023,2412.5,2346
Belgium,BEL,1/29/2023,2412.1,2327
Belgium,BEL,2/5/2023,2499.7,2381
Belgium,BEL,2/12/2023,2478.1,2332
Belgium,BEL,2/19/2023,2513.3,2414
Belgium,BEL,2/26/2023,2477.5,2297
Belgium,BEL,3/5/2023,2534.5,2327
Belgium,BEL,3/12/2023,2442.5,2404
Belgium,BEL,3/19/2023,2334.3,2307
Belgium,BEL,3/26/2023,2311.9,2255
Belgium,BEL,4/2/2023,2216.5,2241
Belgium,BEL,4/9/2023,2109.3,2107
Belgium,BEL,4/16/2023,2084.9,2084
Belgium,BEL,4/23/2023,2041.1,2041
Belgium,BEL,4/30/2023,2021.9,1967
Belgium,BEL,5/7/2023,2001.9,1974
Belgium,BEL,5/14/2023,2019.9,2074
Belgium,BEL,5/21/2023,1970.9,2040
Belgium,BEL,5/28/2023,1959.9,1924
Belgium,BEL,6/4/2023,1921.1,1937
Belgium,BEL,6/11/2023,1867.7,2116
Belgium,BEL,6/18/2023,1850.3,2137
Belgium,BEL,6/25/2023,1912.3,1923
Belgium,BEL,7/2/2023,1886.7,1918
Belgium,BEL,7/9/2023,2012.9,1937
Belgium,BEL,7/16/2023,1851.5,1970
Belgium,BEL,7/23/2023,1894.5,1758
Belgium,BEL,7/30/2023,1985.5,1855
Belgium,BEL,8/6/2023,1875.1,1778
Belgium,BEL,8/13/2023,1865.1,1915
Belgium,BEL,8/20/2023,1844.9,1952
Belgium,BEL,8/27/2023,1891.5,1954
Belgium,BEL,9/3/2023,1897.7,1828
Belgium,BEL,9/10/2023,1837.7,2020
Belgium,BEL,9/17/2023,1854.1,2086
Belgium,BEL,9/24/2023,1872.5,1874
Belgium,BEL,10/1/2023,1897.3,1974
Belgium,BEL,10/8/2023,1958.7,1980
Belgium,BEL,10/15/2023,2009.7,1989
Belgium,BEL,10/22/2023,1994.7,2130
Belgium,BEL,10/29/2023,1981.5,2183
Belgium,BEL,11/5/2023,1973.1,2060
Belgium,BEL,11/12/2023,1996.3,2065
Belgium,BEL,11/19/2023,2033.7,2225
Belgium,BEL,11/26/2023,2094.5,2222
Belgium,BEL,12/3/2023,2093.9,2279
Belgium,BEL,12/10/2023,2154.3,2419
Belgium,BEL,12/17/2023,2210.7,2461
Belgium,BEL,12/24/2023,2245.3,2456
Belgium,BEL,12/31/2023,2230.1,2439
Belgium,BEL,1/7/2024,,2397
Belgium,BEL,1/14/2024,,2510
Belgium,BEL,1/21/2024,,2575
Belgium,BEL,1/28/2024,,2626
Belgium,BEL,2/4/2024,,2549
Belgium,BEL,2/11/2024,,2435
Belgium,BEL,2/18/2024,,2345
Belgium,BEL,2/25/2024,,2228
Belgium,BEL,3/3/2024,,2229
Belgium,BEL,3/10/2024,,2229
Belgium,BEL,3/17/2024,,2123
Belgium,BEL,3/24/2024,,2085
Belgium,BEL,3/31/2024,,2153
Belgium,BEL,4/7/2024,,2107
Belgium,BEL,4/14/2024,,2068
Belize,BLZ,1/31/2020,176.8,178
Belize,BLZ,2/29/2020,161.4,166
Belize,BLZ,3/31/2020,185.2,166
Belize,BLZ,4/30/2020,169.8,145
Belize,BLZ,5/31/2020,165.4,157
Belize,BLZ,6/30/2020,162.6,168
Belize,BLZ,7/31/2020,162.4,156
Belize,BLZ,8/31/2020,162.4,156
Belize,BLZ,9/30/2020,166.8,149
Belize,BLZ,10/31/2020,167.8,189
Belize,BLZ,11/30/2020,167.8,253
Belize,BLZ,12/31/2020,182,275
Belize,BLZ,1/31/2021,180.6,198
Belize,BLZ,2/28/2021,165.2,184
Belize,BLZ,3/31/2021,189,171
Belize,BLZ,4/30/2021,173.6,143
Belize,BLZ,5/31/2021,169.2,170
Belize,BLZ,6/30/2021,166.4,178
Belize,BLZ,7/31/2021,166.2,165
Belize,BLZ,8/31/2021,166.2,242
Belize,BLZ,9/30/2021,170.6,255
